,X,Y,Z,Roll,Pitch,Yaw
1626,-8.83824,7.83064,-13.3643,13.2535,-0.294487,34.5949
1627,-9.358,8.17709,-13.5981,13.1318,-2.7253,42.0585
1628,-9.58546,8.371,-13.716,12.9267,-4.05528,46.1858
1629,-9.19554,8.38763,-13.8041,12.7838,-4.34486,46.678
1630,-9.06181,8.05662,-13.6484,12.8518,-3.85328,45.1205
1631,-8.96769,8.47712,-13.3992,12.9298,-3.6494,44.2678
1632,-7.91863,8.69285,-13.6513,12.8444,-2.83178,40.9319
1633,-9.05471,8.64624,-13.574,13.0227,-2.77755,42.0235
1634,-9.63006,7.74404,-13.6681,13.0113,-2.16629,41.2559
1635,-10.3264,7.1931,-13.2174,13.0377,-3.13825,44.9435
1636,-10.2364,7.27399,-12.6022,13.2232,-2.511,42.9644
1637,-10.6446,6.48052,-12.6419,13.2088,-1.36291,40.3524
1638,-9.4696,6.70952,-13.0107,12.9907,-1.94552,41.0367
1639,-9.12823,6.67413,-13.3088,12.9641,-0.920402,37.7082
1640,-9.44416,6.66724,-13.3297,12.9686,1.17806,31.7753
1641,-9.01034,7.17783,-12.9868,13.2167,0.369303,33.4921
1642,-9.23785,7.12315,-12.8661,13.1818,1.0785,31.7144
1643,-9.3497,6.64353,-12.62,13.2574,-1.38357,39.1018
1644,-9.07102,7.09892,-12.8566,13.1076,-2.62671,42.4649
1645,-9.30875,7.05351,-12.8795,13.1984,-2.17763,41.3515
1646,-8.89081,8.30463,-13.2771,13.0183,-3.39982,44.2706
1647,-8.96232,8.77437,-12.6929,13.2563,-2.85441,42.543
1648,-8.41003,8.50375,-13.2625,13.04,-1.93726,39.7269
1649,-8.34338,8.82718,-13.388,13.0337,-2.22214,40.4157
1650,-8.19288,8.28866,-13.5992,12.8188,-2.75029,42.0643
1651,-8.2714,8.62604,-13.5289,12.8092,-3.47512,44.0418
1652,-9.41419,7.73349,-13.0865,12.428,-5.0575,50.5332
1653,-9.80635,7.56174,-12.7368,12.7349,-4.40088,49.0119
1654,-9.53184,7.65677,-13.6648,12.4194,-4.10281,48.4606
1655,-9.57224,7.77293,-12.7492,12.8057,-3.04529,45.2422
1656,-8.73535,8.12403,-13.0041,12.8103,-2.306,42.1158
1657,-8.63712,8.10897,-12.736,12.8491,-1.43213,39.4572
1658,-9.0254,7.52014,-12.1926,13.0176,-0.716495,37.8452
1659,-9.57268,6.87662,-12.7784,12.799,0.487656,35.1866
1660,-9.85897,6.98066,-12.6942,12.827,0.641127,34.8504
